transcript_id	gene_id	gene_name
ENST00000439502	ENSG00000241878	PISD
ENST00000474017	ENSG00000241878	PISD
ENST00000478893	ENSG00000241878	PISD
ENST00000491342	ENSG00000241878	PISD
ENST00000422020	ENSG00000241878	PISD
ENST00000613748	ENSG00000241878	PISD
ENST00000442379	ENSG00000241878	PISD
ENST00000431201	ENSG00000241878	PISD
ENST00000429683	ENSG00000241878	PISD
ENST00000486675	ENSG00000241878	PISD
ENST00000479851	ENSG00000241878	PISD
ENST00000330495	ENSG00000183530	PRR14L
ENST00000327423	ENSG00000183530	PRR14L
ENST00000432485	ENSG00000183530	PRR14L
ENST00000431684	ENSG00000183530	PRR14L
ENST00000492705	ENSG00000183530	PRR14L
ENST00000461722	ENSG00000183530	PRR14L
ENST00000412743	ENSG00000183530	PRR14L
ENST00000535622	ENSG00000100150	DEPDC5
ENST00000437411	ENSG00000100150	DEPDC5
ENST00000469969	ENSG00000100150	DEPDC5
ENST00000456178	ENSG00000100150	DEPDC5
ENST00000400246	ENSG00000100150	DEPDC5
ENST00000400249	ENSG00000100150	DEPDC5
ENST00000400242	ENSG00000100150	DEPDC5
ENST00000382112	ENSG00000100150	DEPDC5
ENST00000382111	ENSG00000100150	DEPDC5
ENST00000400248	ENSG00000100150	DEPDC5
ENST00000458532	ENSG00000100150	DEPDC5
ENST00000469974	ENSG00000100150	DEPDC5
ENST00000473802	ENSG00000100150	DEPDC5
ENST00000448753	ENSG00000100150	DEPDC5
ENST00000433147	ENSG00000100150	DEPDC5
ENST00000462414	ENSG00000100150	DEPDC5
ENST00000471914	ENSG00000100150	DEPDC5
ENST00000494065	ENSG00000100150	DEPDC5
ENST00000490731	ENSG00000100150	DEPDC5
ENST00000494060	ENSG00000100150	DEPDC5
ENST00000479261	ENSG00000100150	DEPDC5
ENST00000497340	ENSG00000100150	DEPDC5
ENST00000488827	ENSG00000242251	RN7SL20P
ENST00000429025	ENSG00000236132	CTA-440B3.1
ENST00000517100	ENSG00000252909	RNU6-201P
ENST00000454534	ENSG00000227813	RP1-180M12.1
ENST00000623735	ENSG00000128254	C22orf24
ENST00000486651	ENSG00000128254	C22orf24
ENST00000484682	ENSG00000128254	C22orf24
ENST00000248975	ENSG00000128245	YWHAH
ENST00000443669	ENSG00000128245	YWHAH
ENST00000397492	ENSG00000128245	YWHAH
ENST00000479649	ENSG00000128245	YWHAH
ENST00000471374	ENSG00000128245	YWHAH
ENST00000420430	ENSG00000128245	YWHAH
ENST00000430449	ENSG00000227519	CTA-342B11.1
ENST00000416995	ENSG00000230866	CTA-342B11.2
ENST00000436395	ENSG00000230866	CTA-342B11.2
ENST00000464862	ENSG00000240647	RN7SL305P
ENST00000423610	ENSG00000232346	SC22CB-1E7.1
ENST00000266088	ENSG00000100170	SLC5A1
ENST00000543737	ENSG00000100170	SLC5A1
ENST00000486394	ENSG00000100170	SLC5A1
ENST00000477969	ENSG00000100170	SLC5A1
ENST00000432373	ENSG00000234479	AP1B1P1
ENST00000448124	ENSG00000234479	AP1B1P1
ENST00000423412	ENSG00000237439	RP1-127L4.10
ENST00000416196	ENSG00000232707	AP1B1P2
ENST00000436294	ENSG00000239674	RP1-127L4.7
ENST00000382097	ENSG00000205856	C22orf42
ENST00000467813	ENSG00000205856	C22orf42
ENST00000490640	ENSG00000205856	C22orf42
ENST00000426354	ENSG00000230120	RP1-90G24.8
ENST00000618747	ENSG00000275656	RFPL3-AS1_1
ENST00000248980	ENSG00000128253	RFPL2
ENST00000248983	ENSG00000128253	RFPL2
ENST00000626996	ENSG00000128253	RFPL2
ENST00000400237	ENSG00000128253	RFPL2
ENST00000489846	ENSG00000128253	RFPL2
ENST00000628378	ENSG00000128253	RFPL2
ENST00000623133	ENSG00000279219	AL008723.1
ENST00000523725	ENSG00000254127	IGLCOR22-1
ENST00000434942	ENSG00000242082	RP1-90G24.10
ENST00000266086	ENSG00000100191	SLC5A4
ENST00000397477	ENSG00000214076	CPSF1P1
ENST00000452181	ENSG00000224050	RP1-90G24.6
ENST00000608926	ENSG00000273325	RP1-90G24.11
ENST00000446543	ENSG00000234626	RP1-149A16.12
ENST00000397468	ENSG00000128276	RFPL3
ENST00000249007	ENSG00000128276	RFPL3
ENST00000605398	ENSG00000271093	IGLCOR22-2
ENST00000382084	ENSG00000205853	RFPL3S
ENST00000400234	ENSG00000205853	RFPL3S
ENST00000621921	ENSG00000205853	RFPL3S
ENST00000461833	ENSG00000205853	RFPL3S
ENST00000382086	ENSG00000205853	RFPL3S
ENST00000577714	ENSG00000205853	RFPL3S
ENST00000617561	ENSG00000274617	RFPL3-AS1_1
ENST00000617624	ENSG00000274170	RFPL3-AS1_2
ENST00000420171	ENSG00000230736	RP1-149A16.3
ENST00000430579	ENSG00000243519	IGLVIVOR22-2
ENST00000444848	ENSG00000241954	RP1-149A16.17
ENST00000453679	ENSG00000232218	RP1-149A16.16
ENST00000216038	ENSG00000100220	RTCB
ENST00000498434	ENSG00000100220	RTCB
ENST00000476619	ENSG00000100220	RTCB
ENST00000485373	ENSG00000100220	RTCB
ENST00000487704	ENSG00000100220	RTCB
ENST00000463455	ENSG00000100220	RTCB
ENST00000397452	ENSG00000184459	BPIFC
ENST00000300399	ENSG00000184459	BPIFC
ENST00000534972	ENSG00000184459	BPIFC
ENST00000397450	ENSG00000184459	BPIFC
ENST00000266087	ENSG00000100225	FBXO7
ENST00000420700	ENSG00000100225	FBXO7
ENST00000425028	ENSG00000100225	FBXO7
ENST00000492535	ENSG00000100225	FBXO7
ENST00000452138	ENSG00000100225	FBXO7
ENST00000397426	ENSG00000100225	FBXO7
ENST00000444207	ENSG00000100225	FBXO7
ENST00000465418	ENSG00000100225	FBXO7
ENST00000484607	ENSG00000100225	FBXO7
ENST00000358763	ENSG00000185666	SYN3
ENST00000483062	ENSG00000185666	SYN3
ENST00000467095	ENSG00000185666	SYN3
ENST00000332840	ENSG00000185666	SYN3
ENST00000461446	ENSG00000185666	SYN3
ENST00000459990	ENSG00000185666	SYN3
ENST00000468922	ENSG00000185666	SYN3
ENST00000619146	ENSG00000185666	SYN3
ENST00000462268	ENSG00000185666	SYN3
ENST00000467824	ENSG00000185666	SYN3
ENST00000472027	ENSG00000185666	SYN3
ENST00000441821	ENSG00000185666	SYN3
ENST00000412575	ENSG00000185666	SYN3
ENST00000428201	ENSG00000236054	LL22NC03-104C7.1
ENST00000516081	ENSG00000251890	RNA5SP497
ENST00000444982	ENSG00000229673	LL22NC01-116C6.1
ENST00000266085	ENSG00000100234	TIMP3
ENST00000446798	ENSG00000228194	CTA-415G2.2
ENST00000447396	ENSG00000228622	RP1-302D9.1
ENST00000452505	ENSG00000231253	RP1-302D9.2
ENST00000421145	ENSG00000233632	RP1-302D9.5
ENST00000608642	ENSG00000133424	LARGE1
ENST00000610186	ENSG00000133424	LARGE1
ENST00000421232	ENSG00000133424	LARGE1
ENST00000609799	ENSG00000133424	LARGE1
ENST00000354992	ENSG00000133424	LARGE1
ENST00000397394	ENSG00000133424	LARGE1
ENST00000402320	ENSG00000133424	LARGE1
ENST00000421768	ENSG00000133424	LARGE1
ENST00000476315	ENSG00000133424	LARGE1
ENST00000430220	ENSG00000133424	LARGE1
ENST00000413114	ENSG00000133424	LARGE1
ENST00000462606	ENSG00000133424	LARGE1
ENST00000494763	ENSG00000133424	LARGE1
ENST00000434071	ENSG00000133424	LARGE1
ENST00000432776	ENSG00000133424	LARGE1
ENST00000423375	ENSG00000133424	LARGE1
ENST00000434741	ENSG00000232073	RP1-302D9.3
ENST00000453924	ENSG00000230741	SC22CB-1D7.1
ENST00000580680	ENSG00000266012	MIR4764
ENST00000630737	ENSG00000281295	SNORA50
ENST00000517198	ENSG00000253007	SNORA76
ENST00000445391	ENSG00000232081	LARGE-IT1
ENST00000453336	ENSG00000224973	LARGE-AS1
ENST00000424291	ENSG00000224973	LARGE-AS1
ENST00000438159	ENSG00000224973	LARGE-AS1
ENST00000448275	ENSG00000224973	LARGE-AS1
ENST00000450974	ENSG00000224973	LARGE-AS1
ENST00000445892	ENSG00000224973	LARGE-AS1
ENST00000416275	ENSG00000224973	LARGE-AS1
ENST00000610170	ENSG00000273082	LL22NC03-32F9.1
ENST00000412218	ENSG00000236052	LL22NC03-86D4.1
ENST00000450365	ENSG00000224404	LL22NC03-13G6.2
ENST00000457251	ENSG00000235485	RP1-101G11.2
ENST00000624442	ENSG00000280356	RP1-101G11.3
ENST00000423712	ENSG00000234891	RP1-288L1.5
ENST00000440858	ENSG00000237316	RP1-288L1.4
ENST00000427881	ENSG00000227895	ISX-AS1
ENST00000404699	ENSG00000175329	ISX
ENST00000308700	ENSG00000175329	ISX
ENST00000423311	ENSG00000233080	LINC01399
ENST00000610215	ENSG00000273068	CTA-714B7.7
ENST00000623959	ENSG00000279184	RP3-323A16.1
ENST00000414048	ENSG00000238153	CTA-714B7.4
ENST00000458450	ENSG00000243453	COX7BP1
ENST00000459160	ENSG00000238584	RNU7-167P
ENST00000420166	ENSG00000100281	HMGXB4
ENST00000418170	ENSG00000100281	HMGXB4
ENST00000466438	ENSG00000100281	HMGXB4
ENST00000455359	ENSG00000100281	HMGXB4
ENST00000216106	ENSG00000100281	HMGXB4
ENST00000498325	ENSG00000100281	HMGXB4
ENST00000464480	ENSG00000100281	HMGXB4
ENST00000498212	ENSG00000100281	HMGXB4
ENST00000609073	ENSG00000273176	RP3-510H16.3
ENST00000608749	ENSG00000100284	TOM1
ENST00000447733	ENSG00000100284	TOM1
ENST00000608674	ENSG00000100284	TOM1
ENST00000456128	ENSG00000100284	TOM1
ENST00000449058	ENSG00000100284	TOM1
ENST00000411850	ENSG00000100284	TOM1
ENST00000425375	ENSG00000100284	TOM1
ENST00000404284	ENSG00000100284	TOM1
ENST00000465529	ENSG00000100284	TOM1
ENST00000382034	ENSG00000100284	TOM1
ENST00000487670	ENSG00000100284	TOM1
ENST00000439512	ENSG00000100284	TOM1
ENST00000424387	ENSG00000100284	TOM1
ENST00000395736	ENSG00000100284	TOM1
ENST00000449508	ENSG00000100284	TOM1
ENST00000443206	ENSG00000100284	TOM1
ENST00000497448	ENSG00000100284	TOM1
ENST00000491987	ENSG00000100284	TOM1
ENST00000492723	ENSG00000100284	TOM1
ENST00000579518	ENSG00000266320	MIR3909
ENST00000620069	ENSG00000274280	MIR6069
ENST00000632196	ENSG00000282602	CTA-286B10.7
ENST00000631502	ENSG00000282041	CTA-286B10.8
ENST00000412893	ENSG00000100292	HMOX1
ENST00000216117	ENSG00000100292	HMOX1
ENST00000481190	ENSG00000100292	HMOX1
ENST00000494998	ENSG00000100292	HMOX1
ENST00000216122	ENSG00000100297	MCM5
ENST00000451351	ENSG00000100297	MCM5
ENST00000382011	ENSG00000100297	MCM5
ENST00000417343	ENSG00000100297	MCM5
ENST00000416905	ENSG00000100297	MCM5
ENST00000444778	ENSG00000100297	MCM5
ENST00000464908	ENSG00000100297	MCM5
ENST00000493076	ENSG00000100297	MCM5
ENST00000493569	ENSG00000100297	MCM5
ENST00000465557	ENSG00000100297	MCM5
ENST00000417397	ENSG00000233388	RP4-569D19.5
ENST00000610000	ENSG00000273044	RP4-569D19.8
ENST00000216127	ENSG00000100302	RASD2
ENST00000401702	ENSG00000198125	MB
ENST00000397326	ENSG00000198125	MB
ENST00000359787	ENSG00000198125	MB
ENST00000397328	ENSG00000198125	MB
ENST00000406324	ENSG00000198125	MB
ENST00000443033	ENSG00000198125	MB
ENST00000442617	ENSG00000198125	MB
ENST00000451685	ENSG00000198125	MB
ENST00000447607	ENSG00000198125	MB
ENST00000419229	ENSG00000198125	MB
ENST00000472240	ENSG00000268818	CITF22-62D4.1
ENST00000409652	ENSG00000221963	APOL6
ENST00000417782	ENSG00000228587	RP1-41P2.7
ENST00000415961	ENSG00000226336	MRPS16P3
ENST00000249044	ENSG00000128313	APOL5
ENST00000405409	ENSG00000100320	RBFOX2
ENST00000414461	ENSG00000100320	RBFOX2
ENST00000449924	ENSG00000100320	RBFOX2
ENST00000262829	ENSG00000100320	RBFOX2
ENST00000397303	ENSG00000100320	RBFOX2
ENST00000359369	ENSG00000100320	RBFOX2
ENST00000463509	ENSG00000100320	RBFOX2
ENST00000416721	ENSG00000100320	RBFOX2
ENST00000495377	ENSG00000100320	RBFOX2
ENST00000438146	ENSG00000100320	RBFOX2
ENST00000473487	ENSG00000100320	RBFOX2
ENST00000408983	ENSG00000100320	RBFOX2
ENST00000491982	ENSG00000100320	RBFOX2
ENST00000397305	ENSG00000100320	RBFOX2
ENST00000436210	ENSG00000237406	NDUFA9P1
ENST00000625157	ENSG00000279652	RP1-78B3.1
ENST00000623420	ENSG00000279927	CTA-212A2.4
ENST00000624264	ENSG00000279217	CTA-212A2.3
ENST00000623490	ENSG00000279714	CTA-212A2.2
ENST00000624395	ENSG00000279805	CTA-212A2.1
ENST00000349314	ENSG00000128284	APOL3
ENST00000432700	ENSG00000128284	APOL3
ENST00000422426	ENSG00000128284	APOL3
ENST00000397289	ENSG00000128284	APOL3
ENST00000361710	ENSG00000128284	APOL3
ENST00000397287	ENSG00000128284	APOL3
ENST00000397293	ENSG00000128284	APOL3
ENST00000424878	ENSG00000128284	APOL3
ENST00000487355	ENSG00000128284	APOL3
ENST00000487423	ENSG00000128284	APOL3
ENST00000426939	ENSG00000128284	APOL3
ENST00000534251	ENSG00000128284	APOL3
ENST00000531195	ENSG00000128284	APOL3
ENST00000487783	ENSG00000128284	APOL3
ENST00000525184	ENSG00000128284	APOL3
ENST00000485453	ENSG00000128284	APOL3
ENST00000530895	ENSG00000128284	APOL3
ENST00000472303	ENSG00000128284	APOL3
ENST00000531095	ENSG00000128284	APOL3
ENST00000528740	ENSG00000128284	APOL3
ENST00000533061	ENSG00000128284	APOL3
ENST00000425366	ENSG00000233764	MTCO1P20
ENST00000437339	ENSG00000231576	MTCO2P20
ENST00000414147	ENSG00000237948	MTATP6P20
ENST00000454926	ENSG00000225557	MTCO3P20
ENST00000439552	ENSG00000237129	MTCYBP34
ENST00000426108	ENSG00000229088	MTND1P10
ENST00000613247	ENSG00000100336	APOL4
ENST00000352371	ENSG00000100336	APOL4
ENST00000616056	ENSG00000100336	APOL4
ENST00000332987	ENSG00000100336	APOL4
ENST00000449084	ENSG00000100336	APOL4
ENST00000493203	ENSG00000100336	APOL4
ENST00000457630	ENSG00000100336	APOL4
ENST00000419360	ENSG00000100336	APOL4
ENST00000397275	ENSG00000100336	APOL4
ENST00000328429	ENSG00000100336	APOL4
ENST00000436763	ENSG00000100336	APOL4
ENST00000480236	ENSG00000100336	APOL4
ENST00000358502	ENSG00000128335	APOL2
ENST00000249066	ENSG00000128335	APOL2
ENST00000451256	ENSG00000128335	APOL2
ENST00000529194	ENSG00000128335	APOL2
ENST00000454728	ENSG00000128335	APOL2
ENST00000476579	ENSG00000128335	APOL2
ENST00000489186	ENSG00000128335	APOL2
ENST00000473549	ENSG00000128335	APOL2
ENST00000484830	ENSG00000128335	APOL2
ENST00000397278	ENSG00000100342	APOL1
ENST00000422706	ENSG00000100342	APOL1
ENST00000426053	ENSG00000100342	APOL1
ENST00000319136	ENSG00000100342	APOL1
ENST00000422471	ENSG00000100342	APOL1
ENST00000475519	ENSG00000100342	APOL1
ENST00000438034	ENSG00000100342	APOL1
ENST00000439680	ENSG00000100342	APOL1
ENST00000427990	ENSG00000100342	APOL1
ENST00000397279	ENSG00000100342	APOL1
ENST00000433768	ENSG00000100342	APOL1
ENST00000431184	ENSG00000100342	APOL1
ENST00000216181	ENSG00000100345	MYH9
ENST00000475726	ENSG00000100345	MYH9
ENST00000486218	ENSG00000100345	MYH9
ENST00000459960	ENSG00000100345	MYH9
ENST00000495928	ENSG00000100345	MYH9
ENST00000473022	ENSG00000100345	MYH9
ENST00000477189	ENSG00000100345	MYH9
ENST00000472210	ENSG00000100345	MYH9
ENST00000463027	ENSG00000100345	MYH9
ENST00000401701	ENSG00000100345	MYH9
ENST00000456729	ENSG00000100345	MYH9
ENST00000622122	ENSG00000278420	MIR6819
ENST00000424761	ENSG00000223695	RP4-633O19__A.1
ENST00000413110	ENSG00000237668	RPS15AP38
ENST00000516416	ENSG00000252225	Y_RNA
ENST00000442579	ENSG00000228719	RP5-1119A7.14
ENST00000216185	ENSG00000100348	TXN2
ENST00000416967	ENSG00000100348	TXN2
ENST00000487725	ENSG00000100348	TXN2
ENST00000403313	ENSG00000100348	TXN2
ENST00000411915	ENSG00000100348	TXN2
ENST00000397224	ENSG00000100350	FOXRED2
ENST00000216187	ENSG00000100350	FOXRED2
ENST00000366463	ENSG00000100350	FOXRED2
ENST00000397223	ENSG00000100350	FOXRED2
ENST00000423980	ENSG00000100350	FOXRED2
ENST00000216190	ENSG00000100353	EIF3D
ENST00000478547	ENSG00000100353	EIF3D
ENST00000462641	ENSG00000100353	EIF3D
ENST00000405442	ENSG00000100353	EIF3D
ENST00000426531	ENSG00000100353	EIF3D
ENST00000458572	ENSG00000100353	EIF3D
ENST00000462794	ENSG00000100353	EIF3D
ENST00000455547	ENSG00000100353	EIF3D
ENST00000457241	ENSG00000100353	EIF3D
ENST00000432675	ENSG00000100353	EIF3D
ENST00000402116	ENSG00000100353	EIF3D
ENST00000496875	ENSG00000100353	EIF3D
ENST00000339367	ENSG00000188078	RP5-1119A7.11
ENST00000433970	ENSG00000229971	RP5-1119A7.10
ENST00000562756	ENSG00000261675	RP5-1119A7.17
ENST00000300105	ENSG00000166862	CACNG2
ENST00000480002	ENSG00000166862	CACNG2
ENST00000430281	ENSG00000234688	RP1-293L6.1
ENST00000340630	ENSG00000100360	IFT27
ENST00000433985	ENSG00000100360	IFT27
ENST00000495987	ENSG00000100360	IFT27
ENST00000474616	ENSG00000100360	IFT27
ENST00000495555	ENSG00000100360	IFT27
ENST00000415653	ENSG00000100360	IFT27
ENST00000471809	ENSG00000100360	IFT27
ENST00000417951	ENSG00000100360	IFT27
ENST00000430701	ENSG00000100360	IFT27
ENST00000440696	ENSG00000100360	IFT27
ENST00000465023	ENSG00000100360	IFT27
ENST00000476548	ENSG00000100360	IFT27
ENST00000417718	ENSG00000100362	PVALB
ENST00000216200	ENSG00000100362	PVALB
ENST00000406910	ENSG00000100362	PVALB
ENST00000404171	ENSG00000100362	PVALB
ENST00000467935	ENSG00000100362	PVALB
ENST00000443735	ENSG00000100362	PVALB
ENST00000417792	ENSG00000234979	CITF22-24E5.1
ENST00000619915	ENSG00000183822	CTA-833B7.2
ENST00000431290	ENSG00000183822	CTA-833B7.2
ENST00000447071	ENSG00000100365	NCF4
ENST00000248899	ENSG00000100365	NCF4
ENST00000397147	ENSG00000100365	NCF4
ENST00000415063	ENSG00000100365	NCF4
ENST00000403662	ENSG00000100368	CSF2RB
ENST00000262825	ENSG00000100368	CSF2RB
ENST00000406230	ENSG00000100368	CSF2RB
ENST00000421539	ENSG00000100368	CSF2RB
ENST00000447905	ENSG00000232254	CSF2RBP1
ENST00000400221	ENSG00000215403	LL22NC01-81G9.3
ENST00000442538	ENSG00000185264	TEX33
ENST00000402860	ENSG00000185264	TEX33
ENST00000405091	ENSG00000185264	TEX33
ENST00000381821	ENSG00000185264	TEX33
ENST00000403892	ENSG00000128311	TST
ENST00000249042	ENSG00000128311	TST
ENST00000622841	ENSG00000128311	TST
ENST00000438203	ENSG00000128311	TST
ENST00000516603	ENSG00000252412	Y_RNA
ENST00000401419	ENSG00000128309	MPST
ENST00000404802	ENSG00000128309	MPST
ENST00000341116	ENSG00000128309	MPST
ENST00000429360	ENSG00000128309	MPST
ENST00000404393	ENSG00000128309	MPST
ENST00000485587	ENSG00000128309	MPST
ENST00000397225	ENSG00000128309	MPST
ENST00000628507	ENSG00000128309	MPST
ENST00000610767	ENSG00000100379	KCTD17
ENST00000402077	ENSG00000100379	KCTD17
ENST00000403888	ENSG00000100379	KCTD17
ENST00000421900	ENSG00000100379	KCTD17
ENST00000456470	ENSG00000100379	KCTD17
ENST00000483389	ENSG00000100379	KCTD17
ENST00000431531	ENSG00000100379	KCTD17
ENST00000478231	ENSG00000100379	KCTD17
ENST00000462640	ENSG00000100379	KCTD17
ENST00000364208	ENSG00000201078	RN7SKP214
ENST00000346753	ENSG00000187045	TMPRSS6
ENST00000381792	ENSG00000187045	TMPRSS6
ENST00000406725	ENSG00000187045	TMPRSS6
ENST00000406856	ENSG00000187045	TMPRSS6
ENST00000429068	ENSG00000187045	TMPRSS6
ENST00000442782	ENSG00000187045	TMPRSS6
ENST00000423761	ENSG00000187045	TMPRSS6
ENST00000414203	ENSG00000231467	RP5-1170K4.7
ENST00000216223	ENSG00000100385	IL2RB
ENST00000483573	ENSG00000100385	IL2RB
ENST00000453962	ENSG00000100385	IL2RB
ENST00000429622	ENSG00000100385	IL2RB
ENST00000461607	ENSG00000100385	IL2RB
ENST00000440958	ENSG00000100385	IL2RB
ENST00000445595	ENSG00000100385	IL2RB
ENST00000419128	ENSG00000235237	RP1-151B14.6
ENST00000397110	ENSG00000133466	C1QTNF6
ENST00000337843	ENSG00000133466	C1QTNF6
ENST00000470655	ENSG00000133466	C1QTNF6
ENST00000493023	ENSG00000133466	C1QTNF6
ENST00000434784	ENSG00000133466	C1QTNF6
ENST00000467564	ENSG00000133466	C1QTNF6
ENST00000497071	ENSG00000133466	C1QTNF6
ENST00000610913	ENSG00000278195	SSTR3
ENST00000617123	ENSG00000278195	SSTR3
ENST00000436709	ENSG00000226233	RP1-151B14.9
ENST00000249071	ENSG00000128340	RAC2
ENST00000406508	ENSG00000128340	RAC2
ENST00000481215	ENSG00000128340	RAC2
ENST00000405484	ENSG00000128340	RAC2
ENST00000441619	ENSG00000128340	RAC2
ENST00000469532	ENSG00000128340	RAC2
ENST00000401529	ENSG00000128340	RAC2
ENST00000457992	ENSG00000100055	CYTH4
ENST00000248901	ENSG00000100055	CYTH4
ENST00000402997	ENSG00000100055	CYTH4
ENST00000405206	ENSG00000100055	CYTH4
ENST00000469886	ENSG00000100055	CYTH4
ENST00000462927	ENSG00000100055	CYTH4
ENST00000480510	ENSG00000100055	CYTH4
ENST00000439667	ENSG00000100055	CYTH4
ENST00000467664	ENSG00000100055	CYTH4
ENST00000447919	ENSG00000100055	CYTH4
ENST00000446506	ENSG00000100055	CYTH4
ENST00000430883	ENSG00000243902	ELFN2
ENST00000452946	ENSG00000243902	ELFN2
ENST00000445088	ENSG00000237862	RP1-63G5.7
ENST00000402918	ENSG00000166897	ELFN2
ENST00000613079	ENSG00000166897	ELFN2
ENST00000414347	ENSG00000166897	ELFN2
ENST00000424973	ENSG00000166897	ELFN2
ENST00000435824	ENSG00000166897	ELFN2
ENST00000451509	ENSG00000166897	ELFN2
ENST00000415408	ENSG00000166897	ELFN2
ENST00000609322	ENSG00000272694	RP1-63G5.8
ENST00000416983	ENSG00000100060	MFNG
ENST00000356998	ENSG00000100060	MFNG
ENST00000489515	ENSG00000100060	MFNG
ENST00000454291	ENSG00000100060	MFNG
ENST00000438891	ENSG00000100060	MFNG
ENST00000436341	ENSG00000100060	MFNG
ENST00000430411	ENSG00000100060	MFNG
ENST00000442496	ENSG00000100060	MFNG
ENST00000466943	ENSG00000100060	MFNG
ENST00000424765	ENSG00000100060	MFNG
ENST00000488141	ENSG00000100065	CARD10
ENST00000403299	ENSG00000100065	CARD10
ENST00000467812	ENSG00000100065	CARD10
ENST00000406271	ENSG00000100065	CARD10
ENST00000251973	ENSG00000100065	CARD10
ENST00000437756	ENSG00000100065	CARD10
ENST00000486118	ENSG00000100065	CARD10
ENST00000433485	ENSG00000100065	CARD10
ENST00000476871	ENSG00000100065	CARD10
ENST00000494166	ENSG00000100065	CARD10
ENST00000428838	ENSG00000225867	RP5-1177I5.3
ENST00000249014	ENSG00000128283	CDC42EP1
ENST00000430687	ENSG00000128283	CDC42EP1
ENST00000415670	ENSG00000128283	CDC42EP1
ENST00000434728	ENSG00000128283	CDC42EP1
ENST00000215886	ENSG00000100079	LGALS2
ENST00000416480	ENSG00000100079	LGALS2
ENST00000615981	ENSG00000273866	Metazoa_SRP
ENST00000343632	ENSG00000100083	GGA1
ENST00000381756	ENSG00000100083	GGA1
ENST00000489772	ENSG00000100083	GGA1
ENST00000405147	ENSG00000100083	GGA1
ENST00000429218	ENSG00000100083	GGA1
ENST00000325180	ENSG00000100083	GGA1
ENST00000439161	ENSG00000100083	GGA1
ENST00000449944	ENSG00000100083	GGA1
ENST00000411501	ENSG00000100083	GGA1
ENST00000453208	ENSG00000100083	GGA1
ENST00000447515	ENSG00000100083	GGA1
ENST00000406772	ENSG00000100083	GGA1
ENST00000431745	ENSG00000100083	GGA1
ENST00000484804	ENSG00000100083	GGA1
ENST00000488672	ENSG00000100083	GGA1
ENST00000326597	ENSG00000100083	GGA1
ENST00000413251	ENSG00000100083	GGA1
ENST00000423024	ENSG00000100083	GGA1
ENST00000491295	ENSG00000100083	GGA1
ENST00000481613	ENSG00000100083	GGA1
ENST00000475445	ENSG00000100083	GGA1
ENST00000463672	ENSG00000100083	GGA1
ENST00000460957	ENSG00000100083	GGA1
ENST00000417536	ENSG00000100092	SH3BP1
ENST00000357436	ENSG00000100092	SH3BP1
ENST00000451997	ENSG00000100092	SH3BP1
ENST00000469947	ENSG00000100092	SH3BP1
ENST00000495174	ENSG00000100092	SH3BP1
ENST00000471650	ENSG00000100092	SH3BP1
ENST00000459646	ENSG00000100092	SH3BP1
ENST00000466097	ENSG00000100092	SH3BP1
ENST00000456099	ENSG00000233360	Z83844.1
ENST00000215904	ENSG00000241360	PDXP
ENST00000403251	ENSG00000241360	PDXP
ENST00000468873	ENSG00000241333	RN7SL385P
ENST00000215909	ENSG00000100097	LGALS1
ENST00000464120	ENSG00000100097	LGALS1
ENST00000425542	ENSG00000100097	LGALS1
ENST00000480207	ENSG00000100097	LGALS1
ENST00000454173	ENSG00000100097	LGALS1
ENST00000489315	ENSG00000100097	LGALS1
ENST00000472321	ENSG00000100097	LGALS1
ENST00000493862	ENSG00000273899	NOL12
ENST00000438329	ENSG00000273899	NOL12
ENST00000359114	ENSG00000273899	NOL12
ENST00000474032	ENSG00000273899	NOL12
ENST00000468597	ENSG00000273899	NOL12
ENST00000611699	ENSG00000273899	NOL12
ENST00000484650	ENSG00000273899	NOL12
ENST00000455236	ENSG00000100101	RP1-37E16.12
ENST00000406386	ENSG00000100106	TRIOBP
ENST00000492485	ENSG00000100106	TRIOBP
ENST00000344404	ENSG00000100106	TRIOBP
ENST00000407319	ENSG00000100106	TRIOBP
ENST00000403663	ENSG00000100106	TRIOBP
ENST00000428075	ENSG00000100106	TRIOBP
ENST00000413051	ENSG00000100106	TRIOBP
ENST00000418339	ENSG00000100106	TRIOBP
ENST00000452519	ENSG00000100106	TRIOBP
ENST00000417857	ENSG00000100106	TRIOBP
ENST00000331103	ENSG00000100106	TRIOBP
ENST00000340857	ENSG00000189060	H1F0
ENST00000323205	ENSG00000100116	GCAT
ENST00000248924	ENSG00000100116	GCAT
ENST00000445195	ENSG00000100116	GCAT
ENST00000415371	ENSG00000100116	GCAT
ENST00000478203	ENSG00000100116	GCAT
ENST00000426858	ENSG00000100116	GCAT
ENST00000451984	ENSG00000100116	GCAT
ENST00000249041	ENSG00000128310	GALR3
ENST00000215941	ENSG00000100124	ANKRD54
ENST00000498417	ENSG00000100124	ANKRD54
ENST00000406423	ENSG00000100124	ANKRD54
ENST00000609454	ENSG00000100124	ANKRD54
ENST00000411961	ENSG00000100124	ANKRD54
ENST00000458278	ENSG00000100124	ANKRD54
ENST00000407117	ENSG00000100124	ANKRD54
ENST00000464849	ENSG00000100124	ANKRD54
ENST00000413497	ENSG00000100124	ANKRD54
ENST00000424350	ENSG00000100124	ANKRD54
ENST00000434930	ENSG00000100124	ANKRD54
ENST00000385210	ENSG00000100124	ANKRD54
ENST00000609706	ENSG00000100124	ANKRD54
