task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
667	61/32f527	27353	NFCORE_SAREK:SAREK:VCF_ANNOTATE_ALL:VCF_ANNOTATE_ENSEMBLVEP:ENSEMBLVEP_VEP (HBRRep2)	CACHED	0	2025-07-22 13:13:22.993	11.7s	10s	351.9%	1.1 GB	1.2 GB	462.1 MB	8 MB
670	5f/d0f6e8	31155	NFCORE_SAREK:SAREK:VCF_ANNOTATE_ALL:VCF_ANNOTATE_ENSEMBLVEP:TABIX_TABIX (HBRRep2)	CACHED	0	2025-07-22 13:13:34.888	1.5s	0ms	61.5%	7.6 MB	218 MB	544.3 KB	15.2 KB
663	45/6e7c5b	30822	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_TSTV_COUNT (HBRRep2)	CACHED	0	2025-07-22 12:20:47.858	3.5s	0ms	29.3%	3 MB	22.1 MB	210.6 KB	2.6 KB
665	56/f15548	30837	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_TSTV_QUAL (HBRRep2)	CACHED	0	2025-07-22 12:20:47.865	3.8s	0ms	67.6%	11.7 MB	30.1 MB	210.6 KB	23.5 KB
664	02/a523fa	30805	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_SUMMARY (HBRRep2)	CACHED	0	2025-07-22 12:20:47.852	3.7s	0ms	96.6%	9.6 MB	28.3 MB	210.6 KB	2.7 KB
662	26/95e18d	26120	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:CRAM_MERGE_INDEX_SAMTOOLS:MERGE_CRAM (UHRRep1)	CACHED	0	2025-07-22 12:02:13.504	19.8s	18s	116.4%	992.6 MB	1.1 GB	7.6 GB	13.4 MB
673	b7/9bcdc3	1086	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:CRAM_MERGE_INDEX_SAMTOOLS:INDEX_CRAM (UHRRep1)	CACHED	0	2025-07-22 12:02:34.348	2.2s	0ms	48.6%	15.4 MB	21.1 MB	13.6 MB	5.7 KB
591	82/8b7b0c	17839	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (HBRRep3)	CACHED	0	2025-07-22 11:56:16.321	27.4s	22s	200.2%	657.2 MB	8 GB	395.7 MB	918.7 KB
588	2b/16c86f	18821	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (HBRRep3)	CACHED	0	2025-07-22 11:56:18.224	26.3s	22s	196.9%	714.9 MB	8 GB	282.7 MB	1.1 MB
620	e7/99157c	15282	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (HBRRep3)	CACHED	0	2025-07-22 11:56:11.891	17.1s	13s	232.1%	517.8 MB	7.9 GB	163.5 MB	727.9 KB
593	87/ba7cb7	27589	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (HBRRep3)	CACHED	0	2025-07-22 11:56:29.041	20.8s	18s	228.4%	678.6 MB	8 GB	536.6 MB	877.9 KB
592	80/5ed610	19241	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (HBRRep3)	CACHED	0	2025-07-22 11:56:19.230	26.2s	23s	189.4%	1.3 GB	8 GB	912.2 MB	1.1 MB
621	66/aa5a03	23070	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (HBRRep1)	CACHED	0	2025-07-22 11:51:48.519	27.3s	21s	210.0%	916 MB	8 GB	392.3 MB	974.1 KB
622	c1/909c61	23154	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (HBRRep1)	CACHED	0	2025-07-22 11:51:48.634	32.7s	24s	206.5%	877.4 MB	8 GB	567.2 MB	930.1 KB
700	42/15f768	10116	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_GATHERBQSRREPORTS (HBRRep3)	CACHED	0	2025-07-22 11:59:52.885	25.4s	19s	182.8%	493.3 MB	8 GB	107.1 MB	1.5 MB
626	fd/40d4a9	18395	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (HBRRep1)	CACHED	0	2025-07-22 11:51:39.742	26.5s	21s	219.5%	1.2 GB	8 GB	562.5 MB	866.1 KB
630	df/fadbb0	2006	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (HBRRep1)	CACHED	0	2025-07-22 11:52:06.268	57.7s	54s	165.9%	1.3 GB	8.1 GB	554.1 MB	1.5 MB
675	c2/81b94a	4610	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:SAMTOOLS_STATS (UHRRep1)	CACHED	0	2025-07-22 12:02:54.814	14.3s	13s	102.7%	470 MB	541.3 MB	5.9 GB	354.9 KB
676	f7/948e08	6506	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:MOSDEPTH (UHRRep1)	CACHED	0	2025-07-22 12:03:05.938	46.6s	45s	99.8%	2.1 GB	2.1 GB	4.3 GB	26.3 MB
624	dd/b52582	18472	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (HBRRep1)	CACHED	0	2025-07-22 11:51:39.911	29.6s	23s	221.9%	1.5 GB	8 GB	1.2 GB	979.6 KB
628	f0/9f526f	18202	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (HBRRep1)	CACHED	0	2025-07-22 11:51:39.184	27.2s	21s	212.9%	855.3 MB	8 GB	411.9 MB	985.4 KB
627	1d/20a730	10910	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (HBRRep1)	CACHED	0	2025-07-22 11:52:21.165	26.1s	24s	221.0%	1.7 GB	8.2 GB	1.2 GB	982.4 KB
656	26/423f33	18464	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (HBRRep1)	CACHED	0	2025-07-22 11:51:39.902	29.4s	23s	209.4%	1 GB	8 GB	374.8 MB	1.1 MB
632	09/b78ec4	10778	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (HBRRep1)	CACHED	0	2025-07-22 11:52:21.055	24.5s	22s	215.1%	861.5 MB	8 GB	658.6 MB	1008.7 KB
623	7a/b59883	11112	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (HBRRep1)	CACHED	0	2025-07-22 11:52:21.359	23.2s	20s	211.4%	716.2 MB	8 GB	492.4 MB	835.6 KB
633	30/6af495	18364	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (HBRRep1)	CACHED	0	2025-07-22 11:51:39.695	26.9s	21s	213.8%	1.1 GB	8 GB	445.9 MB	982.4 KB
625	53/e66192	3295	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (HBRRep1)	CACHED	0	2025-07-22 11:52:09.283	28.3s	23s	195.9%	1.1 GB	8 GB	1.2 GB	828.9 KB
655	03/e82cdb	2126	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (HBRRep1)	CACHED	0	2025-07-22 11:52:06.384	30.9s	25s	197.3%	1.7 GB	8.1 GB	1.2 GB	945.9 KB
657	ba/f3c2de	30089	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (HBRRep1)	CACHED	0	2025-07-22 11:51:59.791	25.3s	23s	223.4%	1.3 GB	7.9 GB	1.3 GB	895 KB
669	e0/a4865a	6543	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (UHRRep2)	CACHED	0	2025-07-22 12:39:09.279	16.1s	14.7s	356.7%	1.2 GB	26.2 GB	271.9 MB	21.1 MB
721	2e/2d942d	27182	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (HBRRep3)	CACHED	0	2025-07-22 12:01:17.083	27.6s	19s	183.2%	433.9 MB	8 GB	209.7 MB	847 KB
659	92/203301	3437	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (HBRRep1)	CACHED	0	2025-07-22 11:52:09.512	27.2s	23s	196.4%	683.3 MB	8 GB	341 MB	1.1 MB
710	4c/761e75	31454	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (HBRRep3)	CACHED	0	2025-07-22 12:01:25.112	25.9s	22s	206.1%	809.5 MB	8 GB	632.7 MB	1020.1 KB
716	8a/8ef8eb	12684	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (HBRRep3)	CACHED	0	2025-07-22 12:01:49.214	23.6s	17s	225.7%	863.8 MB	8 GB	400.4 MB	1001.4 KB
717	b2/f95133	28981	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (HBRRep3)	CACHED	0	2025-07-22 12:01:22.303	28.4s	22s	176.9%	877 MB	8 GB	579.4 MB	920 KB
715	63/1d8907	24197	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (HBRRep3)	CACHED	0	2025-07-22 12:01:11.111	14s	12s	283.6%	834.9 MB	8.1 GB	851.8 MB	954 KB
702	1f/1e1da3	13243	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (HBRRep3)	CACHED	0	2025-07-22 12:01:50.861	23s	18s	222.6%	949.8 MB	8 GB	481.9 MB	1003.2 KB
703	cb/ca4d11	13091	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (HBRRep3)	CACHED	0	2025-07-22 12:01:50.670	22.8s	18s	239.3%	1016.3 MB	8 GB	641 MB	956.5 KB
709	fe/4c34e9	10501	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (HBRRep3)	CACHED	0	2025-07-22 12:01:44.496	28.7s	23s	235.7%	1.1 GB	8.2 GB	1.1 GB	7.7 MB
720	24/70d93c	28520	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (HBRRep3)	CACHED	0	2025-07-22 12:01:21.394	29.5s	23s	199.3%	751.3 MB	8 GB	764.4 MB	997.6 KB
711	5c/978109	27058	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (HBRRep3)	CACHED	0	2025-07-22 12:01:16.534	33.8s	24s	205.7%	878.7 MB	8 GB	962 MB	1 MB
707	21/016602	28324	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (HBRRep3)	CACHED	0	2025-07-22 12:01:20.774	27s	23s	189.7%	1.1 GB	8 GB	617.9 MB	1 MB
712	0e/904d3f	28582	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (HBRRep3)	CACHED	0	2025-07-22 12:01:21.686	30.2s	24s	192.9%	603.5 MB	8 GB	735.9 MB	1018.3 KB
701	56/5399a9	11820	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (HBRRep3)	CACHED	0	2025-07-22 12:01:46.767	24.3s	18s	238.3%	1.1 GB	8 GB	566.3 MB	1 MB
714	20/654fa8	28640	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (HBRRep3)	CACHED	0	2025-07-22 12:01:21.870	29.8s	25s	200.3%	1.7 GB	8 GB	1 GB	1.1 MB
708	d6/0bce4c	15454	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (HBRRep3)	CACHED	0	2025-07-22 12:00:57.348	24.7s	21s	208.6%	627.3 MB	8 GB	646.1 MB	977.9 KB
704	b9/5550f1	28474	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (HBRRep3)	CACHED	0	2025-07-22 12:01:21.261	27.9s	23s	192.3%	781.3 MB	8 GB	680 MB	1004.1 KB
719	7a/42de3b	28920	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (HBRRep3)	CACHED	0	2025-07-22 12:01:22.092	29.4s	24s	213.4%	761.3 MB	8 GB	1.2 GB	1023.7 KB
706	db/15cc31	10722	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (HBRRep3)	CACHED	0	2025-07-22 12:01:44.650	19.5s	15s	255.9%	1.2 GB	8 GB	819.8 MB	950 KB
713	0d/20d70e	12269	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (HBRRep3)	CACHED	0	2025-07-22 12:01:47.793	23.6s	17s	236.2%	1.1 GB	8 GB	813.4 MB	946.7 KB
705	a8/36e485	12918	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (HBRRep3)	CACHED	0	2025-07-22 12:01:50.334	23s	18s	235.7%	957.3 MB	8 GB	841 MB	1002.3 KB
631	99/b0f657	1857	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (HBRRep1)	CACHED	0	2025-07-22 11:52:05.994	27.5s	23s	204.9%	810.8 MB	8 GB	491.4 MB	886.9 KB
682	e8/096583	11584	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep1)	CACHED	0	2025-07-22 13:09:17.286	33.9s	33s	167.7%	2.7 GB	34.9 GB	543.2 MB	1.1 MB
678	cb/675cc0	17545	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep1)	CACHED	0	2025-07-22 13:01:11.613	43.3s	42s	148.4%	2.8 GB	34.7 GB	386.8 MB	1.1 MB
681	f7/4241b9	4297	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep1)	CACHED	0	2025-07-22 13:06:47.295	32.7s	32s	169.1%	3.2 GB	34.7 GB	592.2 MB	1.1 MB
685	13/ade5c8	22051	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep1)	CACHED	0	2025-07-22 13:12:39.511	30.5s	29s	184.6%	2.6 GB	34.7 GB	414.3 MB	1.1 MB
693	a6/1ca652	16123	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep1)	CACHED	0	2025-07-22 13:10:49.421	28.3s	26s	194.8%	2.5 GB	34.7 GB	339.6 MB	1.1 MB
687	2d/3dca92	13091	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep1)	CACHED	0	2025-07-22 13:09:51.217	28.6s	28s	179.0%	3.3 GB	34.9 GB	483.5 MB	1.1 MB
695	ec/1c001d	8681	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep1)	CACHED	0	2025-07-22 13:08:19.814	27.8s	26s	192.1%	2.9 GB	34.7 GB	410.1 MB	1.1 MB
690	7d/f88681	14692	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep1)	CACHED	0	2025-07-22 13:10:19.870	29.5s	28s	186.9%	2.8 GB	34.7 GB	298 MB	1.1 MB
691	2f/d143f5	31100	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep1)	CACHED	0	2025-07-22 13:05:07.507	30.7s	29s	193.3%	3.2 GB	34.8 GB	624.1 MB	1.1 MB
686	40/032f01	27980	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep1)	CACHED	0	2025-07-22 13:03:40.377	1m 27s	1m 24s	198.9%	3.3 GB	35.1 GB	574.5 MB	1.2 MB
689	d4/54837b	5914	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep1)	CACHED	0	2025-07-22 13:07:20.014	29.3s	28s	185.0%	3.2 GB	34.7 GB	460.2 MB	1.1 MB
697	cc/d2a89e	19069	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep1)	CACHED	0	2025-07-22 13:11:44.807	26.5s	25s	182.7%	2.6 GB	34.7 GB	531.6 MB	1.1 MB
718	16/eb715b	28216	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (HBRRep3)	CACHED	0	2025-07-22 12:01:19.943	26.8s	22s	185.9%	1000.8 MB	8 GB	616.6 MB	941.2 KB
679	71/6d4bcb	22450	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep1)	CACHED	0	2025-07-22 13:02:58.581	41.8s	40s	154.4%	2.4 GB	34.7 GB	347.3 MB	1.1 MB
684	41/74e409	7294	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep1)	CACHED	0	2025-07-22 13:07:49.270	30.5s	30s	182.0%	3.1 GB	34.8 GB	394.8 MB	1.1 MB
680	18/4cadb1	19338	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep1)	CACHED	0	2025-07-22 13:01:54.923	36.3s	35s	154.7%	2.5 GB	34.7 GB	342.1 MB	1.1 MB
683	c4/057361	10201	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep1)	CACHED	0	2025-07-22 13:08:47.624	29.7s	28s	170.9%	2.8 GB	34.7 GB	562 MB	1.1 MB
696	f4/f201b8	20425	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep1)	CACHED	0	2025-07-22 13:12:11.348	28.2s	27s	202.1%	3.5 GB	34.9 GB	462 MB	1.1 MB
694	2c/0eef76	2980	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep1)	CACHED	0	2025-07-22 13:06:21.489	25.8s	24s	180.2%	2.7 GB	34.7 GB	380.4 MB	1.1 MB
692	63/1e8cad	17698	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep1)	CACHED	0	2025-07-22 13:11:17.717	27.1s	26s	178.9%	3 GB	34.7 GB	503.1 MB	1.1 MB
688	f1/ea9885	32535	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep1)	CACHED	0	2025-07-22 13:05:38.188	33.1s	32s	191.5%	3.2 GB	35 GB	491.5 MB	1.1 MB
698	11/65272e	1765	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep1)	CACHED	0	2025-07-22 13:06:11.247	10.2s	9s	251.8%	1.2 GB	34.6 GB	161.6 MB	1.1 MB
724	ba/9658ab	23872	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:MERGE_HAPLOTYPECALLER (UHRRep1)	CACHED	0	2025-07-22 13:13:10.991	7s	5s	297.3%	403.5 MB	8 GB	97 MB	876.1 KB
660	97/0fa38c	2184	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (HBRRep1)	CACHED	0	2025-07-22 11:52:06.566	29.9s	23s	195.1%	953.2 MB	8 GB	374.2 MB	994.8 KB
723	1c/398a45	26401	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:CRAM_MERGE_INDEX_SAMTOOLS:MERGE_CRAM (HBRRep3)	CACHED	0	2025-07-22 12:02:14.166	17.8s	15s	113.0%	1.3 GB	1.5 GB	7.2 GB	7.6 MB
658	1e/9bcee4	19473	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:FILTERVARIANTTRANCHES (UHRRep3)	CACHED	0	2025-07-22 12:50:53.507	15.3s	14s	204.3%	1.2 GB	14.6 GB	235.7 MB	889.5 KB
726	e3/dfa898	800	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:CRAM_MERGE_INDEX_SAMTOOLS:INDEX_CRAM (HBRRep3)	CACHED	0	2025-07-22 12:02:32.989	2.5s	0ms	72.1%	13.9 MB	18.2 MB	7.7 MB	5.5 KB
730	c4/8fd6da	21551	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:BCFTOOLS_STATS (UHRRep3)	CACHED	0	2025-07-22 12:51:09.806	2.2s	0ms	1164.3%	35.9 MB	2.2 GB	292.3 KB	27.2 KB
668	6b/6dd13f	17972	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (HBRRep1)	CACHED	0	2025-07-22 11:51:38.343	29.5s	24s	214.4%	1.7 GB	8.1 GB	1.2 GB	908 KB
672	9b/0dd859	23143	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (HBRRep1)	CACHED	0	2025-07-22 11:51:48.619	32.4s	24s	211.4%	872.8 MB	8 GB	1.4 GB	916.2 KB
671	fb/286679	7868	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (HBRRep1)	CACHED	0	2025-07-22 11:52:15.820	32.2s	26s	188.3%	1.6 GB	8.4 GB	1.2 GB	1.1 MB
731	d3/00bd7c	1947	NFCORE_SAREK:SAREK:VCF_ANNOTATE_ALL:VCF_ANNOTATE_ENSEMBLVEP:ENSEMBLVEP_VEP (UHRRep3)	CACHED	0	2025-07-22 13:13:45.426	11.9s	10s	326.2%	1.1 GB	1.2 GB	480.7 MB	8.4 MB
757	33/d01710	6362	NFCORE_SAREK:SAREK:VCF_ANNOTATE_ALL:VCF_ANNOTATE_ENSEMBLVEP:TABIX_TABIX (UHRRep3)	CACHED	0	2025-07-22 13:13:58.315	1.3s	0ms	85.7%	7.6 MB	218 MB	567.2 KB	15.4 KB
728	12/a02396	21580	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_TSTV_COUNT (UHRRep3)	CACHED	0	2025-07-22 12:51:09.824	3.9s	0ms	93.5%	9.5 MB	28.3 MB	221.4 KB	2.6 KB
727	2c/f2a9a9	21558	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_TSTV_QUAL (UHRRep3)	CACHED	0	2025-07-22 12:51:09.812	3s	0ms	100.0%	11.6 MB	30.1 MB	221.4 KB	28.8 KB
729	1e/fd0c77	21604	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_SUMMARY (UHRRep3)	CACHED	0	2025-07-22 12:51:09.833	4s	0ms	79.3%	12.2 MB	30.6 MB	221.4 KB	2.7 KB
732	91/062ea7	2354	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:SAMTOOLS_STATS (HBRRep3)	CACHED	0	2025-07-22 12:02:40.027	14.8s	13s	101.9%	376.6 MB	548.6 MB	5.9 GB	341 KB
734	49/b9e939	5330	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:MOSDEPTH (HBRRep3)	CACHED	0	2025-07-22 12:02:59.100	47.3s	46s	99.7%	2.1 GB	2.1 GB	4.4 GB	26.3 MB
699	11/7a980a	18210	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (HBRRep1)	CACHED	0	2025-07-22 11:51:39.192	20.6s	16s	184.3%	529.6 MB	8 GB	163.7 MB	726.9 KB
758	78/55376c	31111	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_GATHERBQSRREPORTS (HBRRep1)	CACHED	0	2025-07-22 11:56:33.670	21.3s	11s	267.4%	481.2 MB	8 GB	106.5 MB	1.5 MB
725	4a/f7ac10	25835	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (UHRRep1)	CACHED	0	2025-07-22 13:13:18.970	15.9s	14.5s	344.6%	1.3 GB	26.3 GB	267.5 MB	21.2 MB
753	c6/725656	20851	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep3)	CACHED	0	2025-07-22 13:02:31.234	27.3s	26s	172.1%	2.8 GB	34.7 GB	396.5 MB	1.1 MB
740	eb/c277dd	15630	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep3)	CACHED	0	2025-07-22 12:50:27.465	37s	35s	166.1%	2.7 GB	34.7 GB	526.5 MB	1.1 MB
754	bf/c327a1	8945	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep3)	CACHED	0	2025-07-22 12:58:12.185	26.8s	26s	194.0%	2.7 GB	34.7 GB	546.2 MB	1.1 MB
743	1b/9d9684	32209	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep3)	CACHED	0	2025-07-22 12:54:41.179	30.6s	28s	177.9%	2.8 GB	34.7 GB	404.4 MB	1.1 MB
